market,latitude,longitude,commodity,unit,month,year,price
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2017,117500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2017,195000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2017,213333.33
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2017,94111.11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2017,180555.56
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2017,171388.89
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2017,89125
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2017,178269.23
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2017,168055.56
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2017,62500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2017,188333.33
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2017,156666.67
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2017,53556
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2017,185000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2017,160833
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2017,54100
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2017,180111.11
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2017,161071.43
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2017,53714.29
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2017,200312.5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2017,166875
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2017,51416.67
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2017,177000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2017,197500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2017,52625
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2017,201562.5
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2017,175000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2018,51750
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2018,210000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2018,160000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2018,48416.67
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2018,203000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2018,160312.5
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2018,47833.33
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2018,200555.56
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2018,146944.44
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2018,46333.33
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2018,216666.67
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2018,146875
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2018,46500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2018,190000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2018,155000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2018,44300
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2018,185000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2018,149500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2018,43833.33
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2018,185000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2018,137500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2018,37250
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2018,181875
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2018,118750
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2018,35181.82
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2018,360000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2018,118409.09
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2018,34277.78
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2018,180000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2018,119722.22
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2018,41113.64
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2018,178181.82
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2018,120045.45
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2018,42666.67
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2018,168750
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2018,121666.67
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2019,43275
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2019,177000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2019,123500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2019,43111.11
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2019,180000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2019,127777.78
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2019,43818.18
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2019,181818.18
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2019,131590.91
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2019,65333.33
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2019,181666.67
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2019,132500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2019,62500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2019,195000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2019,148888.89
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2019,64888.89
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2019,181666.67
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2019,148055.56
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2019,69666.67
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2019,175416.67
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2019,155416.67
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2019,72136.36
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2019,191818.18
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2019,147772.73
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2019,77431.82
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2019,194090.91
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2019,155000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2019,83590.91
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2019,193636.36
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2019,161363.64
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2019,85826.92
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2019,187307.69
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2019,172692.31
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2019,84818.18
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2019,185909.09
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2019,179545.45
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2020,92500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2020,197045.45
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2020,169772.73
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2020,82083.33
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2020,190208.33
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2020,157083.33
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2020,59769.23
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2020,195000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2020,156346.15
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2020,60900
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2020,192000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2020,160500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2020,55929
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2020,184643
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2020,163214
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2020,57444
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2020,173889
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2020,173333
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2020,58688
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2020,165000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2020,160000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2020,53417
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2020,161667
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2020,155000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2020,53182
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2020,161364
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2020,178864
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2020,51500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2020,142500
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2020,163500
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2020,54792
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2020,144167
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2020,177083
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2020,52444
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2020,139722
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2020,184444
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2021,53750
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2021,152500
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2021,176000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2021,52750
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2021,111563
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2021,177188
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2021,46333
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2021,163333
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2021,158889
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2021,43438
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2021,151875
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2021,146563
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2021,45750
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2021,152500
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2021,151000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2021,45545
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2021,152500
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2021,152955
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2021,47818
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2021,154773
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2021,155909
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2021,46692
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2021,157692
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2021,150962
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2021,47269
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2021,160962
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2021,156538
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2021,49583
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2021,164583
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2021,156875
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2021,49042
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2021,166250
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2021,153542
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2021,60167
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2021,178750
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2021,156667
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2022,63917
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2022,204583
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2022,174375
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2022,61000
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2022,205000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2022,179091
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2022,59417
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2022,208333
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2022,173333
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2022,72050
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2022,217500
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2022,171000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2022,80056
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2022,221667
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2022,170000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,6,2022,94154
Arusha (urban),-3.366667,36.683333,Rice,100 KG,6,2022,225000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,6,2022,187885
Arusha (urban),-3.366667,36.683333,Maize,100 KG,7,2022,97208
Arusha (urban),-3.366667,36.683333,Rice,100 KG,7,2022,225000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,7,2022,186667
Arusha (urban),-3.366667,36.683333,Maize,100 KG,8,2022,95042
Arusha (urban),-3.366667,36.683333,Rice,100 KG,8,2022,225000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,8,2022,193333
Arusha (urban),-3.366667,36.683333,Maize,100 KG,9,2022,99731
Arusha (urban),-3.366667,36.683333,Rice,100 KG,9,2022,237692
Arusha (urban),-3.366667,36.683333,Beans,100 KG,9,2022,231538
Arusha (urban),-3.366667,36.683333,Maize,100 KG,10,2022,98417
Arusha (urban),-3.366667,36.683333,Rice,100 KG,10,2022,280000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,10,2022,258750
Arusha (urban),-3.366667,36.683333,Maize,100 KG,11,2022,96500
Arusha (urban),-3.366667,36.683333,Rice,100 KG,11,2022,305000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,11,2022,260000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,12,2022,111545
Arusha (urban),-3.366667,36.683333,Rice,100 KG,12,2022,310000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,12,2022,290000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,1,2023,112179
Arusha (urban),-3.366667,36.683333,Rice,100 KG,1,2023,295714
Arusha (urban),-3.366667,36.683333,Beans,100 KG,1,2023,294643
Arusha (urban),-3.366667,36.683333,Maize,100 KG,2,2023,108667
Arusha (urban),-3.366667,36.683333,Rice,100 KG,2,2023,299583
Arusha (urban),-3.366667,36.683333,Beans,100 KG,2,2023,295000
Arusha (urban),-3.366667,36.683333,Maize,100 KG,3,2023,122615
Arusha (urban),-3.366667,36.683333,Rice,100 KG,3,2023,291154
Arusha (urban),-3.366667,36.683333,Beans,100 KG,3,2023,275769
Arusha (urban),-3.366667,36.683333,Maize,100 KG,4,2023,111444
Arusha (urban),-3.366667,36.683333,Rice,100 KG,4,2023,283889
Arusha (urban),-3.366667,36.683333,Beans,100 KG,4,2023,258333
Arusha (urban),-3.366667,36.683333,Maize,100 KG,5,2023,113900
Arusha (urban),-3.366667,36.683333,Rice,100 KG,5,2023,279000
Arusha (urban),-3.366667,36.683333,Beans,100 KG,5,2023,261000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,1,2006,38742.86
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,1,2006,64545.45
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,1,2006,80000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,2,2006,31375
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,2,2006,77272.73
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,2,2006,68208.33
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,3,2006,29375
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,3,2006,82115.38
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,3,2006,63333.33
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,4,2006,27727.27
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,4,2006,81785.71
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,4,2006,57318.18
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,5,2006,24846.15
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,5,2006,91666.67
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,5,2006,56730.77
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,6,2006,17750
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,6,2006,80833.33
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,6,2006,59583.33
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,7,2006,18750
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,7,2006,74772.73
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,7,2006,60625
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,8,2006,16000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,8,2006,61230.77
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,8,2006,60750
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,9,2006,14785.71
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,9,2006,61875
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,9,2006,62500
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,10,2006,14800
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,10,2006,67500
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,10,2006,62000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,11,2006,15000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,11,2006,68650
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,11,2006,62500
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12,2006,15200
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,12,2006,70750
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,12,2006,63000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,1,2007,16300
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,1,2007,74500
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,1,2007,64000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,2,2007,16100
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,2,2007,74100
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,2,2007,63100
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,3,2007,15000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,3,2007,65900
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,3,2007,66600
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,4,2007,13600
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,4,2007,63300
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,4,2007,60000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,5,2007,12900
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,5,2007,58800
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,5,2007,57300
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,6,2007,12600
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,6,2007,55200
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,6,2007,55500
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,7,2007,12700
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,7,2007,53200
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,7,2007,53700
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,8,2007,13400
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,8,2007,56400
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,8,2007,56200
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,9,2007,18200
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,9,2007,57400
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,9,2007,53300
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,10,2007,20800
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,10,2007,66700
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,10,2007,65600
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,11,2007,23200
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,11,2007,71200
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,11,2007,71800
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12,2007,25300
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,12,2007,69900
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,12,2007,73300
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,1,2008,36100
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,1,2008,91100
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,1,2008,95800
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,2,2008,42300
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,2,2008,84500
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,2,2008,95500
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,3,2008,35200
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,3,2008,92800
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,3,2008,95000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,4,2008,33500
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,4,2008,84600
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,4,2008,81300
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,5,2008,30200
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,5,2008,83700
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,5,2008,73200
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,6,2008,33229
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,6,2008,86708
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,6,2008,96200
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,7,2008,30754.55
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,7,2008,98272.73
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,7,2008,87727.27
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,8,2008,29000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,8,2008,90000
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,8,2008,102500
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,9,2008,28883
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,9,2008,98125
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,10,2008,37692
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,10,2008,107955
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,11,2008,36114
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,11,2008,110818
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,11,2008,108864
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,12,2008,40000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,12,2008,125000
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,12,2008,130000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,1,2009,40000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,1,2009,130000
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,1,2009,150000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,2,2009,40000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,2,2009,122000
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,2,2009,130000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,3,2009,48000
Dar es Salaam - Ilala,-6.8,39.283333,Rice,100 KG,3,2009,128000
Dar es Salaam - Ilala,-6.8,39.283333,Beans,100 KG,3,2009,130000
Dar es Salaam - Ilala,-6.8,39.283333,Maize,100 KG,4,2009,40800
